type,url,filter,listing_count,phase
listing,/restaurant/orlando/barley-and-vine-biergarten-5815062,license_key=5815062,1,1
listing,/restaurant/altamonte-springs/barnes-noble-6904514,license_key=6904514,1,1
listing,/restaurant/orlando/bartaco-dr-phillips-5814090,license_key=5814090,1,1
listing,/restaurant/bay-lake/baseline-tap-house-5814336,license_key=5814336,1,2
listing,/restaurant/daytona-beach/baskin-robbins-7404333,license_key=7404333,1,2
listing,/restaurant/mount-dora/bavarian-haus-4508574,license_key=4508574,1,1
listing,/restaurant/orlando/bawarchi-biryanis-5806249,license_key=5806249,1,1
listing,/restaurant/lake-buena-vista/bay-lake-tower-finish-kitchen-5812206,license_key=5812206,1,2
listing,/restaurant/orlando/bayline-diner-empl-cafe-5813234,license_key=5813234,1,2
listing,/restaurant/longwood/bayridge-sushi-6905336,license_key=6905336,1,1
listing,/restaurant/melbourne/baytree-national-golf-links-1504361,license_key=1504361,1,2
listing,/restaurant/lake-buena-vista/bb-wolf-s-sausage-co-5813806,license_key=5813806,1,3
listing,/restaurant/titusville/bb-rad-s-smokehouse-1507200,license_key=1507200,1,3
listing,/restaurant/sanford/bbee-s-home-cooking-inc-6903384,license_key=6903384,1,2
listing,/restaurant/melbourne/be-backs-lounge-1506970,license_key=1506970,1,3
listing,/restaurant/vero-beach/beach-club-cabana-bar-grill-4101188,license_key=4101188,1,3
listing,/restaurant/bay-lake/beaches-cream-soda-shop-5806086,license_key=5806086,1,1
listing,/restaurant/satellite-beach/beaches-and-cream-1507326,license_key=1507326,1,2
listing,/restaurant/lake-buena-vista/beaches-pool-bar-and-grill-5813019,license_key=5813019,1,3
listing,/restaurant/satellite-beach/beachside-bagel-world-1504618,license_key=1504618,1,2
listing,/restaurant/indialantic/beachside-cafe-1504552,license_key=1504552,1,2
listing,/restaurant/daytona-beach/beachside-cafe-7405687,license_key=7405687,1,3
listing,/restaurant/melbourne-beach/beachside-creamery-1505112,license_key=1505112,1,3
listing,/restaurant/cocoa-beach/beachside-hotel-and-suites-1501274,license_key=1501274,1,1
listing,/restaurant/new-smyrna-beach/beachside-tavern-7407703,license_key=7407703,1,2
listing,/restaurant/new-smyrna-beach/beacon-restaurant-7400125,license_key=7400125,1,2
listing,/restaurant/viera/bean-sprout-asian-cuisine-and-sushi-bar-1506580,license_key=1506580,1,2
listing,/restaurant/ormond-beach/beaver-bar-ormond-beach-7407113,license_key=7407113,1,1
listing,/restaurant/orlando/beech-hilton-pool-restaurant-5812402,license_key=5812402,1,3
listing,/restaurant/clermont/beef-o-brady-s-of-clermont-4502064,license_key=4502064,1,2
listing,/restaurant/deltona/beef-o-brady-s-7406193,license_key=7406193,1,1
listing,/restaurant/cocoa/beef-o-bradys-psj-1506771,license_key=1506771,1,2
listing,/restaurant/cocoa/beef-o-bradys-1505502,license_key=1505502,1,2
listing,/restaurant/viera/beef-o-bradys-1505256,license_key=1505256,1,2
listing,/restaurant/oviedo/beef-o-brady-s-6903822,license_key=6903822,1,2
listing,/restaurant/apopka/beef-o-brady-s-5811096,license_key=5811096,1,1
listing,/restaurant/palm-bay/beef-o-brady-s-1505632,license_key=1505632,1,1
listing,/restaurant/melbourne/beef-of-brady-s-1505682,license_key=1505682,1,1
listing,/restaurant/orlando/beefy-king-5800526,license_key=5800526,1,1
listing,/restaurant/winter-garden/beijing-tokyo-5813744,license_key=5813744,1,3
listing,/restaurant/orlando/belinda-take-out-restaurant-5806060,license_key=5806060,1,3
listing,/restaurant/winter-garden/bella-italia-ristorante-llc-5813220,license_key=5813220,1,2
listing,/restaurant/orlando/bella-italia-5811993,license_key=5811993,1,2
listing,/restaurant/melbourne/bella-luna-restaurant-and-pizza-1505545,license_key=1505545,1,2
listing,/restaurant/ocoee/bella-napoli-5805732,license_key=5805732,1,2
listing,/restaurant/tavares/bella-nonna-pizzeria-4508469,license_key=4508469,1,2
listing,/restaurant/saint-cloud/bella-roma-pizzeria-restaurant-5910830,license_key=5910830,1,2
listing,/restaurant/windermere/bella-tuscany-ristorante-italiano-5811440,license_key=5811440,1,3
listing,/restaurant/bay-lake/bellevue-lounge-5808171,license_key=5808171,1,3
listing,/restaurant/new-smyrna-beach/bello-valentinos-restaurant-inc-7400571,license_key=7400571,1,2
listing,/restaurant/melbourne/ben-and-jerry-s-melbourne-1505917,license_key=1505917,1,2
listing,/restaurant/daytona-beach/ben-and-jerrys-one-daytona-7407518,license_key=7407518,1,3
listing,/restaurant/orlando/ben-s-dog-house-5813285,license_key=5813285,1,3
listing,/restaurant/lake-buena-vista/benihana-japanese-steak-house-5804932,license_key=5804932,1,2
listing,/restaurant/orlando/benihana-5812225,license_key=5812225,1,1
listing,/restaurant/kissimmee/benny-wongs-chinese-restaurant-5908469,license_key=5908469,1,3
listing,/restaurant/vero-beach/bent-pine-golf-club-restaurant-4100545,license_key=4100545,1,2
listing,/restaurant/orlando/bento-asian-kitchen-sushi-5815110,license_key=5815110,1,3
listing,/restaurant/winter-park/bento-asian-kitchen-sushi-5814607,license_key=5814607,1,3
listing,/restaurant/orlando/bento-cafe-5812000,license_key=5812000,1,2
listing,/restaurant/orlando/bento-cafe-5812224,license_key=5812224,1,1
listing,/restaurant/kissimmee/bento-caf-5911685,license_key=5911685,1,3
listing,/restaurant/port-st-lucie/berry-fresh-cafe-6602906,license_key=6602906,1,1
listing,/restaurant/deland/berryville-frozen-yogurt-7407100,license_key=7407100,1,2
listing,/restaurant/indian-harbour-beach/best-chinese-restaurant-of-chen-s-inc-1505306,license_key=1505306,1,2
listing,/restaurant/orlando/best-seafood-place-5812800,license_key=5812800,1,2
listing,/restaurant/sebastian/best-western-captain-hirams-hotel-north-4105121,license_key=4105121,1,1
listing,/restaurant/leesburg/best-western-chain-of-lakes-4508477,license_key=4508477,1,2
listing,/restaurant/daytona-beach/best-western-daytona-inn-seabreeze-7406258,license_key=7406258,1,1
listing,/restaurant/edgewater/best-western-edgewater-inn-7406769,license_key=7406769,1,2
listing,/restaurant/daytona-beach/best-western-international-speedway-7405401,license_key=7405401,1,1
listing,/restaurant/cocoa-beach/best-western-ocean-beach-hotel-suites-1502574,license_key=1502574,1,1
listing,/restaurant/cocoa-beach/best-western-ocean-beach-hotel-and-suites-1505441,license_key=1505441,1,1
listing,/restaurant/port-saint-lucie/best-western-of-port-st-lucie-6602400,license_key=6602400,1,1
listing,/restaurant/kissimmee/best-western-plus-breakfast-5910785,license_key=5910785,1,2
listing,/restaurant/titusville/best-western-space-shuttle-inn-breakfast-1504885,license_key=1504885,1,1
listing,/restaurant/orlando/best-western-universal-inn-5810065,license_key=5810065,1,1
listing,/restaurant/lake-mary/beth-s-burger-bar-6905333,license_key=6905333,1,1
listing,/restaurant/orlando/beth-s-burger-bar-5814069,license_key=5814069,1,1
listing,/restaurant/sanford/bethel-book-bible-center-6905138,license_key=6905138,1,3
listing,/restaurant/orlando/beths-burger-bar-5813607,license_key=5813607,1,2
listing,/restaurant/daytona-beach/bethune-blvd-grill-7406126,license_key=7406126,1,1
listing,/restaurant/daytona-beach/better-jerk-jamaican-restaurant-7407680,license_key=7407680,1,3
listing,/restaurant/orlando/bice-ristorante-5809323,license_key=5809323,1,2
listing,/restaurant/lake-buena-vista/biergarten-german-pavilion-5803305,license_key=5803305,1,2
listing,/restaurant/orlando/big-apple-deli-cafe-llc-5810291,license_key=5810291,1,3
listing,/restaurant/port-st-lucie/big-apple-pizza-6601889,license_key=6601889,1,2
listing,/restaurant/ft-pierce/big-apple-pizza-6602227,license_key=6602227,1,3
listing,/restaurant/melbourne/big-boyz-jamaican-restaurant-1506818,license_key=1506818,1,3
listing,/restaurant/orlando/big-daddys-5815066,license_key=5815066,1,1
listing,/restaurant/indialantic/big-island-burrito-1505444,license_key=1505444,1,2
listing,/restaurant/new-smyrna-beach/big-joe-s-7406327,license_key=7406327,1,1
listing,/restaurant/kissimmee/big-john-s-rockin-bbq-2-5911480,license_key=5911480,1,1
listing,/restaurant/clermont/big-kahuna-bar-4508343,license_key=4508343,1,2
listing,/restaurant/deland/big-rig-2-7406146,license_key=7406146,1,1
listing,/restaurant/astor/big-river-marina-and-lodge-4508870,license_key=4508870,1,2
listing,/restaurant/vero-beach/big-shots-golf-vero-beach-4105375,license_key=4105375,1,1
listing,/restaurant/orlando/bigfire-american-fare-5809063,license_key=5809063,1,2
listing,/restaurant/ormond-beach/biggby-338-7407171,license_key=7407171,1,3
listing,/restaurant/tavares/billy-s-cafe-4508184,license_key=4508184,1,2
listing,/restaurant/orlando/bistro-courtyard-by-marriott-5813717,license_key=5813717,1,3
listing,/restaurant/leesburg/bistro-at-lake-port-square-4501354,license_key=4501354,1,3
listing,/restaurant/melbourne/bizarro-s-italian-restaurant-1506083,license_key=1506083,1,2
listing,/restaurant/west-melbourne/bizzarro-pizza-co-1505720,license_key=1505720,1,2
listing,/restaurant/satellite-beach/bizzarro-pizza-company-1507239,license_key=1507239,1,3
listing,/restaurant/palm-bay/bizzarro-pizza-1505590,license_key=1505590,1,1
listing,/restaurant/palm-bay/bizzarro-pizzeria-1504261,license_key=1504261,1,2
listing,/restaurant/melbourne/bizzarros-italian-restaurant-suntree-1504677,license_key=1504677,1,2
listing,/restaurant/orlando/bj-s-restaurant-brewhouse-450-5811659,license_key=5811659,1,2
listing,/restaurant/kissimmee/bj-s-restaurant-brewhouse-474-5911094,license_key=5911094,1,1
listing,/restaurant/daytona-beach/bj-s-restaurant-brewhouse-500-7406957,license_key=7406957,1,1
listing,/restaurant/orlando/bj-s-restaurant-brewhouse-546-5813044,license_key=5813044,1,2
listing,/restaurant/orlando/bj-s-restaurant-brewhouse-557-5813264,license_key=5813264,1,1
listing,/restaurant/oviedo/bj-s-restaurant-brewhouse-561-6905050,license_key=6905050,1,1
listing,/restaurant/melbourne/bj-s-restaurant-brewhouse-575-1506543,license_key=1506543,1,1
listing,/restaurant/kissimmee/black-angus-bar-grill-5900618,license_key=5900618,1,1
listing,/restaurant/winter-park/black-bean-deli-5814781,license_key=5814781,1,1
listing,/restaurant/eustis/black-bear-holdings-llc-4501630,license_key=4501630,1,3
listing,/restaurant/new-smyrna-beach/black-dolphin-inn-7407133,license_key=7407133,1,2
listing,/restaurant/oviedo/black-hammock-restaurant-6902853,license_key=6902853,1,2
listing,/restaurant/new-smyrna-beach/blackbeards-inn-7402540,license_key=7402540,1,1
listing,/restaurant/daytona-beach/blaze-pizza-1302-7407539,license_key=7407539,1,2
listing,/restaurant/melbourne/blaze-pizza-1321-1506799,license_key=1506799,1,1
listing,/restaurant/orlando/blaze-pizza-store-1071-5813799,license_key=5813799,1,2
listing,/restaurant/lake-buena-vista/blaze-pizza-disney-springs-5814048,license_key=5814048,1,1
listing,/restaurant/winter-park/blaze-pizza-store-1189-5814111,license_key=5814111,1,1
listing,/restaurant/port-st-lucie/blaze-pizza-6605106,license_key=6605106,1,1
listing,/restaurant/lake-mary/blended-bistro-boba-lake-mary-6904509,license_key=6904509,1,2
listing,/restaurant/orlando/blended-bistro-boba-5814538,license_key=5814538,1,1
listing,/restaurant/orlando/blindster-cafe-5807250,license_key=5807250,1,3
listing,/restaurant/orlando/blondie-s-5809190,license_key=5809190,1,3
listing,/restaurant/vero-beach/blue-agave-vero-4105257,license_key=4105257,1,2
listing,/restaurant/champions-gate/blue-coast-restaurant-5911811,license_key=5911811,1,2
listing,/restaurant/orlando/blue-martini-5813721,license_key=5813721,1,2
listing,/restaurant/melbourne/blue-quad-a100-at-ussa-space-coast-complex-1506796,license_key=1506796,1,1
listing,/restaurant/lake-buena-vista/blue-sports-bar-5803460,license_key=5803460,1,3
listing,/restaurant/orange-city/blue-spring-canteen-7404341,license_key=7404341,1,3
listing,/restaurant/orange-city/blue-spring-pizza-7405783,license_key=7405783,1,1
listing,/restaurant/orlando/blue-tree-snack-bar-ii-5807664,license_key=5807664,1,3
listing,/restaurant/indialantic/blueberry-muffin-1501657,license_key=1501657,1,1
listing,/restaurant/lake-buena-vista/bluezoo-5805928,license_key=5805928,1,3
listing,/restaurant/fort-pierce/bo-s-crab-6605099,license_key=6605099,1,2
listing,/restaurant/cocoa-beach/boardroom-cocoa-beach-1507271,license_key=1507271,1,3
listing,/restaurant/indialantic/boardwalk-bar-and-grill-1502442,license_key=1502442,1,3
listing,/restaurant/orlando/boardwalk-bowl-5810713,license_key=5810713,1,2
listing,/restaurant/lake-buena-vista/boardwalk-convention-center-5808148,license_key=5808148,1,3
listing,/restaurant/lake-buena-vista/boardwalk-ice-cream-5813975,license_key=5813975,1,2
listing,/restaurant/bay-lake/boardwalk-pizza-5808168,license_key=5808168,1,3
listing,/restaurant/winter-park/boardwalk-pizza-6903320,license_key=6903320,1,2
listing,/restaurant/orlando/boardwalk-5815091,license_key=5815091,1,3
listing,/restaurant/port-orange/boat-of-port-orange-7407688,license_key=7407688,1,3
listing,/restaurant/lake-buena-vista/boathouse-restaurant-5813447,license_key=5813447,1,1
listing,/restaurant/lake-buena-vista/boatwright-s-dining-hall-5806522,license_key=5806522,1,1
listing,/restaurant/fern-park/bob-evans-restaurant-190-6902351,license_key=6902351,1,3
listing,/restaurant/kissimmee/bob-evans-restaurant-220-5901043,license_key=5901043,1,2
listing,/restaurant/vero-beach/bob-evans-restaurant-393-4101227,license_key=4101227,1,3
listing,/restaurant/port-orange/bob-evans-restaurant-425-7406283,license_key=7406283,1,2
listing,/restaurant/clermont/bob-evans-restaurant-545-4508237,license_key=4508237,1,3
listing,/restaurant/orlando/bob-marley-a-tribute-to-freedom-5809036,license_key=5809036,1,1
listing,/restaurant/orlando/bob-s-diner-5810606,license_key=5810606,1,3
listing,/restaurant/ocoee/boba-galaxy-5813313,license_key=5813313,1,3
listing,/restaurant/orlando/boba-queen-5815006,license_key=5815006,1,3
listing,/restaurant/cocoa/bobarida-1506517,license_key=1506517,1,3
listing,/restaurant/clermont/bobbies-roti-hut-inc-4508851,license_key=4508851,1,2
listing,/restaurant/vero-beach/bobby-s-4100040,license_key=4100040,1,3
listing,/restaurant/port-st-lucie/bobbys-pizza-6602799,license_key=6602799,1,2
listing,/restaurant/orlando/bocas-grill-bar-5813404,license_key=5813404,1,1
listing,/restaurant/orlando/boi-brazil-churrascaria-5807118,license_key=5807118,1,1
listing,/restaurant/maitland/boku-sushi-grill-5814937,license_key=5814937,1,3
listing,/restaurant/oviedo/bolay-6905337,license_key=6905337,1,3
listing,/restaurant/lake-nona/bolay-5814579,license_key=5814579,1,2
listing,/restaurant/winter-park/bolay-5814665,license_key=5814665,1,2
listing,/restaurant/bay-lake/boma-flavors-of-africa-at-dakl-5810149,license_key=5810149,1,1
listing,/restaurant/melbourne/bombay-curry-1506424,license_key=1506424,1,3
listing,/restaurant/orlando/bombay-street-kitchen-5815214,license_key=5815214,1,1
listing,/restaurant/orlando/bon-appetit-grill-2nd-inc-5814235,license_key=5814235,1,3
listing,/restaurant/orlando/bon-appetit-grill-5810572,license_key=5810572,1,2
listing,/restaurant/orlando/bonchon-restaurant-5814445,license_key=5814445,1,3
listing,/restaurant/orlando/bond-lounge-llc-5811235,license_key=5811235,1,3
listing,/restaurant/orlando/bonefish-grill-5813262,license_key=5813262,1,1
listing,/restaurant/daytona-beach/bonefish-grill-7407617,license_key=7407617,1,1
listing,/restaurant/longwood/bonefish-grill-6904413,license_key=6904413,1,1
listing,/restaurant/vero-beach/bonefish-grill-4105277,license_key=4105277,1,1
listing,/restaurant/viera/bonefish-grill-1506442,license_key=1506442,1,1
listing,/restaurant/kissimmee/bonefish-grill-5911098,license_key=5911098,1,1
listing,/restaurant/orlando/bonefish-grill-5812347,license_key=5812347,1,1
listing,/restaurant/orlando/bonefish-grill-5813025,license_key=5813025,1,1
listing,/restaurant/kissimmee/bonefish-grill-5911333,license_key=5911333,1,1
listing,/restaurant/orlando/bonsai-sushi-5811430,license_key=5811430,1,3
listing,/restaurant/orlando/boomerang-bbq-bistro-5812529,license_key=5812529,1,3
listing,/restaurant/port-orange/boondocks-port-orange-7405344,license_key=7405344,1,1
listing,/restaurant/daytona-beach/boothill-saloon-7404501,license_key=7404501,1,1
listing,/restaurant/orlando/border-grill-fresh-mex-5811356,license_key=5811356,1,1
listing,/restaurant/winter-park/bosphorous-turkish-cuisine-5811355,license_key=5811355,1,1
listing,/restaurant/orlando/bosphorous-turkish-cuisine-5811428,license_key=5811428,1,1
listing,/restaurant/orlando/bosphorous-turkish-cusine-5814188,license_key=5814188,1,1
listing,/restaurant/winter-garden/bosphorous-turkish-5814709,license_key=5814709,1,1
listing,/restaurant/deland/boston-gourmet-coffeehouse-7405492,license_key=7405492,1,2
listing,/restaurant/deland/boston-gourmet-coffehouse-7406643,license_key=7406643,1,3
listing,/restaurant/orlando/boston-lobster-feast-5809588,license_key=5809588,1,1
listing,/restaurant/winter-park/boston-s-fish-house-5807555,license_key=5807555,1,1
listing,/restaurant/orlando/boteco-br-restaurant-llc-5812910,license_key=5812910,1,1
listing,/restaurant/orlando/boteco-do-manolo-5814659,license_key=5814659,1,1
listing,/restaurant/melbourne/botta-pizzeria-bakery-1507299,license_key=1507299,1,2
listing,/restaurant/lake-buena-vista/boulangerie-patisserie-les-halles-5813096,license_key=5813096,1,1
listing,/restaurant/vero-beach/boulevard-tennis-club-4105138,license_key=4105138,1,3
listing,/restaurant/lake-buena-vista/bourbon-steak-5805935,license_key=5805935,1,3
